YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2001-08-08,11:00,32.7,127.9,1117,1329,807,0,8,745,0,15,180,0,8,759,24,633,27,227,24,820,10,767,16,175,10,798,3,617,3,260,3,5.0,2,0.203,3,0.186,3,0.315,1,0.15,0
2001-08-08,12:00,25.3,153.9,1201,1329,888,0,8,792,0,15,172,0,8,784,10,626,16,218,10,894,10,786,16,184,10,854,3,572,3,317,3,5.1,2,0.203,3,0.186,3,0.315,1,0.15,0
2001-08-08,13:00,23.5,188.7,1218,1329,878,0,8,710,0,15,227,0,8,664,10,437,16,263,10,908,10,789,16,185,10,856,3,524,3,360,3,5.2,2,0.203,3,0.186,3,0.315,1,0.15,0
2001-08-08,14:00,28.4,220.1,1168,1329,850,0,8,733,0,15,205,0,8,510,10,120,16,405,10,864,10,778,16,180,10,762,3,406,3,395,3,5.2,2,0.203,3,0.186,3,0.315,1,0.15,0
2001-08-08,15:00,37.4,241.2,1054,1329,729,0,8,632,0,15,227,0,8,487,10,98,16,410,10,763,10,749,16,168,10,696,3,454,3,328,3,5.2,2,0.203,3,0.186,3,0.315,1,0.15,0
2001-08-08,16:00,48.2,255.4,884,1329,559,0,8,524,0,15,210,0,8,290,10,155,16,187,10,613,10,697,16,149,10,550,3,375,3,298,3,5.1,2,0.203,3,0.186,3,0.315,1,0.15,0
2001-08-08,17:00,59.7,266.3,670,1329,402,0,8,383,0,15,209,0,8,243,10,102,16,192,10,426,10,607,16,120,10,218,3,116,3,150,3,5.1,2,0.203,3,0.186,3,0.315,1,0.15,0
2001-08-08,18:00,71.3,275.7,425,1329,68,0,8,0,0,15,68,0,8,67,10,0,16,67,10,227,10,447,16,84,10,72,3,3,3,67,3,5.1,2,0.203,3,0.186,3,0.315,1,0.15,0
2001-08-08,19:00,82.7,284.7,169,1329,67,0,8,91,0,15,55,0,8,55,24,61,27,47,24,61,10,153,16,42,10,22,1,2,1,17,1,5.1,2,0.203,3,0.186,3,0.315,1,0.15,0
2001-08-08,20:00,89.0,290.2,4,255,1,1,8,9,1,15,1,1,8,0,10,0,16,0,10,0,10,1,16,0,10,0,1,0,1,0,1,5.1,2,0.203,3,0.186,3,0.315,1,0.15,0
2001-08-08,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5.1,2,0.203,3,0.186,3,0.315,1,0.15,0
2001-08-08,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5.1,2,0.203,3,0.186,3,0.315,1,0.15,0
2001-08-08,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5.0,2,0.203,3,0.186,3,0.315,1,0.15,0
2001-08-08,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5.0,2,0.203,3,0.186,3,0.315,1,0.15,0
2001-08-09,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5.0,2,0.204,3,0.186,3,0.307,1,0.15,0
2001-08-09,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4.9,2,0.204,3,0.186,3,0.307,1,0.15,0
2001-08-09,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4.8,2,0.204,3,0.186,3,0.307,1,0.15,0
2001-08-09,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4.8,2,0.204,3,0.186,3,0.307,1,0.15,0
2001-08-09,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4.7,2,0.204,3,0.186,3,0.307,1,0.15,0
2001-08-09,6:00,86.6,72.2,54,897,10,1,8,30,1,15,8,1,8,15,10,39,16,12,10,15,10,40,16,12,10,19,1,18,1,16,1,4.6,2,0.204,3,0.156,3,0.307,1,0.15,0
2001-08-09,7:00,77.3,79.8,292,1329,107,0,8,90,0,15,87,0,8,137,10,358,16,59,10,138,10,359,16,59,10,118,3,121,3,88,3,4.5,2,0.204,3,0.156,3,0.307,1,0.15,0
2001-08-09,8:00,65.8,89.0,545,1329,311,0,8,380,0,15,155,0,8,327,10,572,16,92,10,330,10,579,16,93,10,280,3,266,3,172,3,4.4,2,0.204,3,0.156,3,0.307,1,0.15,0
2001-08-09,9:00,54.2,98.9,777,1329,504,0,8,596,0,15,155,0,8,512,10,669,16,121,10,528,10,695,16,122,10,468,3,402,3,228,3,4.3,2,0.204,3,0.156,3,0.307,1,0.15,0
2001-08-09,10:00,42.9,111.2,971,1329,670,0,8,650,0,15,194,0,8,644,10,687,16,142,10,699,10,761,16,143,10,649,3,495,3,276,3,4.3,2,0.204,3,0.156,3,0.307,1,0.15,0
2001-08-09,11:00,32.9,128.3,1115,1329,810,0,8,743,0,15,186,0,8,709,10,580,16,223,10,828,10,800,16,157,10,769,3,524,3,313,3,4.2,2,0.204,3,0.156,3,0.307,1,0.15,0
2001-08-09,12:00,25.5,154.2,1199,1329,854,0,8,666,0,15,253,0,8,569,10,419,16,191,10,903,10,819,16,164,10,826,3,501,3,358,3,4.1,2,0.204,3,0.156,3,0.307,1,0.15,0
2001-08-09,13:00,23.8,188.7,1216,1329,818,0,8,592,0,15,276,0,8,803,10,566,16,285,10,919,10,823,16,166,10,903,3,557,3,376,3,4.0,2,0.204,3,0.156,3,0.307,1,0.15,0
2001-08-09,14:00,28.6,219.8,1166,1329,770,0,8,537,0,15,299,0,8,818,10,632,16,264,10,873,10,811,16,161,10,853,3,601,3,309,3,4.2,2,0.204,3,0.156,3,0.307,1,0.15,0
2001-08-09,15:00,37.6,240.9,1051,1329,735,0,8,660,0,15,212,0,8,645,10,482,16,263,10,770,10,782,16,151,10,619,3,419,3,275,3,4.4,2,0.204,3,0.156,3,0.307,1,0.15,0
2001-08-09,16:00,48.4,255.1,881,1329,589,0,8,601,0,15,190,0,8,488,10,444,16,194,10,618,10,731,16,133,10,594,3,512,3,252,3,4.6,2,0.204,3,0.156,3,0.307,1,0.15,0
2001-08-09,17:00,59.9,266.0,666,1329,407,0,8,502,0,15,155,0,8,405,10,448,16,181,10,431,10,644,16,108,10,383,3,440,3,162,3,4.8,2,0.204,3,0.156,3,0.307,1,0.15,0
2001-08-09,18:00,71.5,275.5,421,1329,225,0,8,353,0,15,113,0,8,230,10,486,16,76,10,230,10,486,16,76,10,204,3,310,3,105,3,5.0,2,0.204,3,0.156,3,0.307,1,0.15,0
2001-08-09,19:00,82.9,284.5,165,1329,57,0,8,90,0,15,46,0,8,55,24,141,27,38,24,61,10,183,16,39,10,44,1,73,1,30,1,5.2,2,0.204,3,0.156,3,0.307,1,0.15,0
2001-08-09,20:00,89.2,289.9,3,233,1,1,8,8,1,15,1,1,8,0,10,2,16,0,10,0,10,2,16,0,10,0,1,0,1,0,1,5.4,2,0.204,3,0.156,3,0.307,1,0.15,0
2001-08-09,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5.6,2,0.204,3,0.156,3,0.307,1,0.15,0
2001-08-09,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5.8,2,0.204,3,0.156,3,0.307,1,0.15,0
2001-08-09,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,6.0,2,0.204,3,0.156,3,0.307,1,0.15,0
2001-08-09,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,6.2,2,0.204,3,0.156,3,0.307,1,0.15,0
2001-08-10,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,6.4,2,0.205,3,0.156,3,0.311,1,0.15,0
2001-08-10,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,6.2,2,0.205,3,0.156,3,0.311,1,0.15,0
2001-08-10,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,6.1,2,0.205,3,0.156,3,0.311,1,0.15,0
2001-08-10,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5.9,2,0.205,3,0.156,3,0.311,1,0.15,0
2001-08-10,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5.8,2,0.205,3,0.156,3,0.311,1,0.15,0
2001-08-10,6:00,86.6,72.5,51,875,8,1,8,17,1,15,7,1,8,13,10,1,16,13,10,12,10,2,16,12,10,21,1,9,1,19,1,5.7,2,0.205,3,0.361,3,0.311,1,0.15,0
2001-08-10,7:00,77.4,80.1,289,1330,95,0,8,51,0,15,84,0,8,108,10,120,16,82,10,110,10,140,16,80,10,135,3,104,3,108,3,5.5,2,0.205,3,0.361,3,0.311,1,0.15,0
2001-08-10,8:00,65.9,89.2,542,1330,296,0,8,331,0,15,161,0,8,261,10,263,16,154,10,286,10,348,16,144,10,260,3,206,3,170,3,5.4,2,0.205,3,0.361,3,0.311,1,0.15,0
2001-08-10,9:00,54.3,99.3,774,1330,502,0,8,571,0,15,169,0,8,462,10,446,16,202,10,483,10,485,16,200,10,427,3,345,3,215,3,5.3,2,0.205,3,0.361,3,0.311,1,0.15,0
2001-08-10,10:00,43.1,111.5,969,1330,672,0,8,662,0,15,189,0,8,606,10,423,16,298,10,658,10,571,16,242,10,664,3,536,3,258,3,5.1,2,0.205,3,0.361,3,0.311,1,0.15,0
2001-08-10,11:00,33.1,128.7,1113,1330,798,0,8,678,0,15,230,0,8,735,10,450,16,357,10,789,10,622,16,269,10,764,3,517,3,308,3,5.0,2,0.205,3,0.361,3,0.311,1,0.15,0
2001-08-10,12:00,25.8,154.5,1197,1330,772,0,8,472,0,15,347,0,8,704,10,310,16,425,10,866,10,648,16,283,10,786,3,388,3,418,3,4.8,2,0.205,3,0.361,3,0.311,1,0.15,0
2001-08-10,13:00,24.1,188.7,1214,1330,235,0,8,22,0,15,215,0,8,750,10,319,16,459,10,882,10,653,16,286,10,641,3,220,3,429,3,4.7,2,0.205,3,0.361,3,0.311,1,0.15,0
2001-08-10,14:00,28.9,219.6,1163,1330,492,0,8,109,0,15,397,0,8,726,10,246,16,511,10,836,10,639,16,278,10,711,3,342,3,397,3,4.7,2,0.205,3,0.361,3,0.311,1,0.15,0
2001-08-10,15:00,37.9,240.6,1048,1330,364,0,8,34,0,15,337,0,8,312,10,62,16,263,10,732,10,602,16,257,10,626,3,297,3,387,3,4.6,2,0.205,3,0.361,3,0.311,1,0.15,0
2001-08-10,16:00,48.6,254.8,878,1330,354,0,8,92,0,15,293,0,8,179,10,0,16,179,10,577,10,536,16,223,10,139,3,53,3,91,3,4.6,2,0.205,3,0.361,3,0.311,1,0.15,0
2001-08-10,17:00,60.1,265.8,662,1330,73,0,8,0,0,15,73,0,8,128,10,0,16,128,10,387,10,427,16,174,10,4,7,0,1,2,7,4.6,2,0.205,3,0.361,3,0.311,1,0.15,0
2001-08-10,18:00,71.7,275.2,417,1330,64,0,8,0,0,15,64,0,8,133,10,55,16,115,10,192,10,254,16,112,10,6,7,0,1,4,7,4.6,2,0.205,3,0.361,3,0.311,1,0.15,0
2001-08-10,19:00,83.1,284.3,160,1330,11,0,8,0,0,15,11,0,8,46,24,18,27,43,24,49,10,36,16,45,10,10,1,0,1,8,1,4.5,2,0.205,3,0.361,3,0.311,1,0.15,0
2001-08-10,20:00,89.3,289.6,3,211,0,1,8,0,1,15,0,1,8,0,10,0,16,0,10,0,10,0,16,0,10,0,1,0,1,0,1,4.5,2,0.205,3,0.361,3,0.311,1,0.15,0
2001-08-10,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4.5,2,0.205,3,0.361,3,0.311,1,0.15,0
2001-08-10,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4.4,2,0.205,3,0.361,3,0.311,1,0.15,0
2001-08-10,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4.4,2,0.205,3,0.361,3,0.311,1,0.15,0
2001-08-10,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4.4,2,0.205,3,0.361,3,0.311,1,0.15,0
2001-08-11,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4.3,2,0.206,3,0.361,3,0.314,1,0.15,0
2001-08-11,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4.3,2,0.206,3,0.361,3,0.314,1,0.15,0
2001-08-11,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4.3,2,0.206,3,0.361,3,0.314,1,0.15,0
2001-08-11,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4.3,2,0.206,3,0.361,3,0.314,1,0.15,0
2001-08-11,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4.3,2,0.206,3,0.361,3,0.314,1,0.15,0
2001-08-11,6:00,86.7,72.9,49,853,7,1,8,1,1,15,7,1,8,12,11,22,16,11,11,15,10,79,16,10,10,8,1,1,1,7,1,4.2,2,0.206,3,0.100,3,0.314,1,0.15,0
2001-08-11,7:00,77.6,80.3,285,1330,84,0,8,4,0,15,83,0,8,101,10,77,16,85,10,144,10,456,16,46,10,73,3,2,3,75,3,4.2,2,0.206,3,0.100,3,0.314,1,0.15,0
2001-08-11,8:00,66.0,89.5,539,1330,177,0,8,21,0,15,168,0,8,186,10,85,16,151,10,340,10,662,16,71,10,141,3,4,3,140,3,4.2,2,0.206,3,0.100,3,0.314,1,0.15,0
2001-08-11,9:00,54.5,99.6,772,1330,298,0,8,66,0,15,260,0,8,302,10,321,16,115,10,537,10,765,16,93,10,418,3,143,3,330,3,4.2,2,0.206,3,0.100,3,0.314,1,0.15,0
2001-08-11,10:00,43.3,111.9,967,1330,615,0,8,478,0,15,267,0,8,321,11,185,16,186,11,706,10,822,16,109,10,645,3,348,3,387,3,4.2,2,0.206,3,0.100,3,0.314,1,0.15,0
2001-08-11,11:00,33.3,129.0,1111,1330,768,0,8,575,0,15,287,0,8,527,10,285,16,289,10,833,10,854,16,120,10,769,3,409,3,421,3,4.2,2,0.206,3,0.100,3,0.314,1,0.15,0
2001-08-11,12:00,26.1,154.8,1194,1330,709,0,8,349,0,15,395,0,8,598,10,96,16,512,10,907,10,870,16,125,10,651,3,182,3,483,3,4.2,2,0.206,3,0.100,3,0.314,1,0.15,0
2001-08-11,13:00,24.4,188.7,1211,1330,622,0,8,238,0,15,405,0,8,613,10,227,16,406,10,922,10,873,16,126,10,736,3,265,3,494,3,4.1,2,0.206,3,0.100,3,0.314,1,0.15,0
2001-08-11,14:00,29.2,219.3,1160,1330,473,0,8,86,0,15,398,0,8,315,10,8,16,308,10,876,10,863,16,123,10,363,3,102,3,265,3,4.3,2,0.206,3,0.100,3,0.314,1,0.15,0
2001-08-11,15:00,38.1,240.3,1045,1330,309,0,8,19,0,15,294,0,8,228,10,0,16,228,10,774,10,839,16,115,10,54,3,0,3,46,3,4.4,2,0.206,3,0.100,3,0.314,1,0.15,0
2001-08-11,16:00,48.8,254.6,874,1330,101,0,8,0,0,15,101,0,8,130,10,0,16,130,10,624,10,794,16,101,10,7,7,0,1,6,7,4.6,2,0.206,3,0.100,3,0.314,1,0.15,0
2001-08-11,17:00,60.3,265.5,658,1330,73,0,8,0,0,15,73,0,8,92,10,0,16,92,10,437,10,717,16,83,10,1,7,0,1,2,7,4.7,2,0.206,3,0.100,3,0.314,1,0.15,0
2001-08-11,18:00,71.9,275.0,412,1330,52,0,8,0,0,15,52,0,8,71,10,0,16,71,10,237,10,574,16,59,10,1,7,0,1,2,7,4.8,2,0.206,3,0.100,3,0.314,1,0.15,0
